cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1, 0, 0, 0, 0, 0.1, 0, 0
2, 1, 0, 0, 0, 0.08, 0, 0
3, 0, 1, 0, 0, 0.064, 1, 0.333333
4, 0, 1, 1, 0, 0.0512, 2, 0.5
5, 1, 1, 0, 0, 0.04096, 3, 0.6
6, 0, 1, 0, 0, 0.032768, 4, 0.666667
7, 0, 1, 0, 0, 0.0262144, 5, 0.714286
8, 0, 1, 1, 0, 0.0209715, 6, 0.75
9, 1, 1, 1, 0, 0.0167772, 7, 0.777778
10, 0, 0, 0, 0, 0.0134218, 7, 0.7
11, 0, 1, 1, 0, 0.0107374, 8, 0.727273
12, 0, 0, 0, 0, 0.00858993, 8, 0.666667
13, 1, 0, 0, 0, 0.00687195, 8, 0.615385
14, 0, 1, 1, 0, 0.00549756, 9, 0.642857
15, 1, 1, 0, 0, 0.00439805, 10, 0.666667
16, 1, 0, 0, 0, 0.00351844, 10, 0.625
17, 0, 1, 0, 0, 0.00281475, 11, 0.647059
18, 0, 1, 0, 0, 0.0022518, 12, 0.666667
19, 0, 1, 0, 0, 0.00180144, 13, 0.684211
20, 0, 1, 0, 0, 0.00144115, 14, 0.7
21, 1, 0, 0, 0, 0.00115292, 14, 0.666667
22, 0, 1, 0, 0, 0.000922337, 15, 0.681818
23, 1, 0, 1, 0, 0.00073787, 15, 0.652174
24, 0, 0, 1, 0, 0.000590296, 15, 0.625
25, 0, 0, 1, 0, 0.000472237, 15, 0.6
26, 1, 1, 1, 0, 0.000377789, 16, 0.615385
27, 0, 0, 1, 0, 0.000302231, 16, 0.592593
28, 1, 1, 0, 0, 0.000241785, 17, 0.607143
29, 0, 1, 0, 0, 0.000193428, 18, 0.62069
30, 1, 0, 1, 0, 0.000154743, 18, 0.6
31, 0, 0, 1, 0, 0.000123794, 18, 0.580645
32, 0, 0, 1, 0, 9.90352e-05, 18, 0.5625
33, 0, 0, 1, 0, 7.92282e-05, 18, 0.545455
34, 0, 0, 0, 0, 6.33825e-05, 18, 0.529412
35, 0, 1, 0, 0, 5.0706e-05, 19, 0.542857
36, 0, 1, 1, 0, 4.05648e-05, 20, 0.555556
37, 1, 1, 1, 0, 3.24519e-05, 21, 0.567568
38, 1, 1, 1, 0, 2.59615e-05, 22, 0.578947
39, 0, 0, 0, 0, 2.07692e-05, 22, 0.564103
40, 1, 0, 0, 0, 1.66153e-05, 22, 0.55
41, 0, 1, 1, 0, 1.32923e-05, 23, 0.560976
42, 0, 0, 0, 0, 1.06338e-05, 23, 0.547619
43, 0, 1, 0, 0, 8.50706e-06, 24, 0.55814
44, 0, 1, 0, 0, 6.80565e-06, 25, 0.568182
45, 1, 0, 0, 0, 5.44452e-06, 25, 0.555556
46, 1, 0, 1, 0, 4.35561e-06, 25, 0.543478
47, 0, 0, 0, 0, 3.48449e-06, 25, 0.531915
48, 1, 0, 1, 0, 2.78759e-06, 25, 0.520833
49, 0, 0, 0, 0, 2.23007e-06, 25, 0.510204
50, 1, 0, 1, 0, 1.78406e-06, 25, 0.5
51, 0, 0, 1, 0, 1.42725e-06, 25, 0.490196
52, 0, 0, 1, 0, 1.1418e-06, 25, 0.480769
53, 0, 0, 1, 0, 9.13439e-07, 25, 0.471698
54, 0, 0, 0, 0, 7.30751e-07, 25, 0.462963
55, 1, 0, 0, 0, 5.84601e-07, 25, 0.454545
56, 0, 1, 1, 0, 4.67681e-07, 26, 0.464286
57, 0, 0, 1, 0, 3.74144e-07, 26, 0.45614
58, 0, 0, 0, 0, 2.99316e-07, 26, 0.448276
59, 0, 1, 1, 0, 2.39452e-07, 27, 0.457627
60, 0, 0, 1, 0, 1.91562e-07, 27, 0.45
61, 0, 0, 0, 0, 1.5325e-07, 27, 0.442623
62, 1, 0, 0, 0, 1.226e-07, 27, 0.435484
63, 0, 1, 0, 0, 9.80797e-08, 28, 0.444444
64, 1, 0, 0, 0, 7.84638e-08, 28, 0.4375
65, 0, 1, 0, 0, 6.2771e-08, 29, 0.446154
66, 0, 1, 0, 0, 5.02168e-08, 30, 0.454545
67, 0, 1, 1, 0, 4.01735e-08, 31, 0.462687
68, 0, 0, 0, 0, 3.21388e-08, 31, 0.455882
69, 1, 0, 0, 0, 2.5711e-08, 31, 0.449275
70, 0, 1, 0, 0, 2.05688e-08, 32, 0.457143
71, 1, 0, 0, 0, 1.6455e-08, 32, 0.450704
72, 0, 1, 1, 0, 1.3164e-08, 33, 0.458333
73, 0, 0, 1, 0, 1.05312e-08, 33, 0.452055
74, 0, 0, 0, 0, 8.42498e-09, 33, 0.445946
75, 0, 1, 0, 0, 6.73999e-09, 34, 0.453333
76, 0, 1, 1, 0, 5.39199e-09, 35, 0.460526
77, 1, 1, 1, 0, 4.31359e-09, 36, 0.467532
78, 0, 0, 0, 0, 3.45087e-09, 36, 0.461538
79, 0, 1, 1, 0, 2.7607e-09, 37, 0.468354
80, 1, 1, 0, 0, 2.20856e-09, 38, 0.475
81, 0, 1, 1, 0, 1.76685e-09, 39, 0.481481
82, 0, 0, 1, 0, 1.41348e-09, 39, 0.47561
83, 0, 0, 1, 0, 1.13078e-09, 39, 0.46988
84, 1, 1, 0, 0, 9.04626e-10, 40, 0.47619
85, 0, 1, 0, 0, 7.23701e-10, 41, 0.482353
86, 0, 1, 1, 0, 5.7896e-10, 42, 0.488372
87, 1, 1, 0, 0, 4.63168e-10, 43, 0.494253
88, 0, 1, 1, 0, 3.70535e-10, 44, 0.5
89, 0, 0, 0, 0, 2.96428e-10, 44, 0.494382
90, 0, 1, 1, 0, 2.37142e-10, 45, 0.5
91, 0, 0, 1, 0, 1.89714e-10, 45, 0.494505
92, 1, 1, 0, 0, 1.51771e-10, 46, 0.5
93, 0, 1, 1, 0, 1.21417e-10, 47, 0.505376
94, 0, 0, 1, 0, 9.71334e-11, 47, 0.5
95, 0, 0, 0, 0, 7.77068e-11, 47, 0.494737
96, 1, 0, 0, 0, 6.21654e-11, 47, 0.489583
97, 0, 1, 0, 0, 4.97323e-11, 48, 0.494845
98, 0, 1, 1, 0, 3.97859e-11, 49, 0.5
99, 1, 1, 0, 0, 3.18287e-11, 50, 0.505051
100, 0, 1, 0, 0, 2.54629e-11, 51, 0.51
101, 0, 1, 1, 0, 2.03704e-11, 52, 0.514851
102, 0, 0, 0, 0, 1.62963e-11, 52, 0.509804
103, 0, 1, 0, 0, 1.3037e-11, 53, 0.514563
104, 0, 1, 0, 0, 1.04296e-11, 54, 0.519231
105, 1, 0, 1, 0, 8.3437e-12, 54, 0.514286
106, 0, 0, 0, 0, 6.67496e-12, 54, 0.509434
107, 0, 1, 1, 0, 5.33997e-12, 55, 0.514019
108, 0, 0, 0, 0, 4.27197e-12, 55, 0.509259
109, 0, 1, 1, 0, 3.41758e-12, 56, 0.513761
110, 0, 0, 1, 0, 2.73406e-12, 56, 0.509091
111, 0, 0, 0, 0, 2.18725e-12, 56, 0.504505
112, 0, 1, 1, 0, 1.7498e-12, 57, 0.508929
113, 0, 0, 1, 0, 1.39984e-12, 57, 0.504425
114, 0, 0, 0, 0, 1.11987e-12, 57, 0.5
115, 1, 0, 0, 0, 8.95898e-13, 57, 0.495652
116, 0, 1, 0, 0, 7.16718e-13, 58, 0.5
117, 0, 1, 0, 0, 5.73375e-13, 59, 0.504274
118, 0, 1, 0, 0, 4.587e-13, 60, 0.508475
119, 0, 1, 0, 0, 3.6696e-13, 61, 0.512605
120, 0, 1, 1, 0, 2.93568e-13, 62, 0.516667
121, 1, 1, 0, 0, 2.34854e-13, 63, 0.520661
122, 1, 0, 1, 0, 1.87883e-13, 63, 0.516393
123, 1, 1, 0, 0, 1.50307e-13, 64, 0.520325
124, 0, 1, 1, 0, 1.20245e-13, 65, 0.524194
125, 1, 1, 0, 0, 9.61963e-14, 66, 0.528
126, 1, 0, 0, 0, 7.6957e-14, 66, 0.52381
127, 0, 1, 0, 0, 6.15656e-14, 67, 0.527559
128, 1, 0, 1, 0, 4.92525e-14, 67, 0.523438
129, 0, 0, 0, 0, 3.9402e-14, 67, 0.51938
130, 1, 0, 1, 0, 3.15216e-14, 67, 0.515385
131, 0, 0, 1, 0, 2.52173e-14, 67, 0.51145
132, 1, 1, 0, 0, 2.01738e-14, 68, 0.515152
133, 0, 1, 1, 0, 1.61391e-14, 69, 0.518797
134, 1, 1, 0, 0, 1.29112e-14, 70, 0.522388
135, 1, 0, 0, 0, 1.0329e-14, 70, 0.518519
136, 0, 1, 0, 0, 8.2632e-15, 71, 0.522059
137, 0, 1, 1, 0, 6.61056e-15, 72, 0.525547
138, 0, 0, 0, 0, 5.28845e-15, 72, 0.521739
139, 1, 0, 0, 0, 4.23076e-15, 72, 0.517986
140, 0, 1, 1, 0, 3.38461e-15, 73, 0.521429
141, 1, 1, 0, 0, 2.70769e-15, 74, 0.524823
142, 0, 1, 0, 0, 2.16615e-15, 75, 0.528169
143, 0, 1, 1, 0, 1.73292e-15, 76, 0.531469
144, 1, 1, 0, 0, 1.38633e-15, 77, 0.534722
145, 0, 1, 1, 0, 1.10907e-15, 78, 0.537931
146, 0, 0, 0, 0, 8.87254e-16, 78, 0.534247
147, 0, 1, 0, 0, 7.09803e-16, 79, 0.537415
148, 0, 1, 1, 0, 5.67843e-16, 80, 0.540541
149, 0, 0, 1, 0, 4.54274e-16, 80, 0.536913
150, 1, 1, 0, 0, 3.63419e-16, 81, 0.54
151, 0, 1, 1, 0, 2.90735e-16, 82, 0.543046
152, 0, 0, 0, 0, 2.32588e-16, 82, 0.539474
153, 0, 1, 0, 0, 1.86071e-16, 83, 0.542484
154, 0, 1, 0, 0, 1.48857e-16, 84, 0.545455
155, 1, 0, 0, 0, 1.19085e-16, 84, 0.541935
156, 0, 1, 0, 0, 9.52682e-17, 85, 0.544872
157, 1, 0, 1, 0, 7.62146e-17, 85, 0.541401
158, 0, 0, 0, 0, 6.09717e-17, 85, 0.537975
159, 0, 1, 0, 0, 4.87773e-17, 86, 0.540881
160, 0, 1, 0, 0, 3.90219e-17, 87, 0.54375
161, 0, 1, 0, 0, 3.12175e-17, 88, 0.546584
162, 0, 1, 1, 0, 2.4974e-17, 89, 0.549383
163, 0, 0, 1, 0, 1.99792e-17, 89, 0.546012
164, 1, 1, 0, 0, 1.59834e-17, 90, 0.54878
165, 1, 0, 0, 0, 1.27867e-17, 90, 0.545455
166, 0, 1, 0, 0, 1.02293e-17, 91, 0.548193
167, 0, 1, 1, 0, 8.18348e-18, 92, 0.550898
168, 0, 0, 0, 0, 6.54678e-18, 92, 0.547619
169, 0, 1, 1, 0, 5.23742e-18, 93, 0.550296
170, 0, 0, 0, 0, 4.18994e-18, 93, 0.547059
171, 1, 0, 1, 0, 3.35195e-18, 93, 0.54386
172, 0, 0, 0, 0, 2.68156e-18, 93, 0.540698
173, 0, 1, 0, 0, 2.14525e-18, 94, 0.543353
174, 0, 1, 1, 0, 1.7162e-18, 95, 0.545977
175, 0, 0, 1, 0, 1.37296e-18, 95, 0.542857
176, 1, 1, 0, 0, 1.09837e-18, 96, 0.545455
177, 0, 1, 0, 0, 8.78694e-19, 97, 0.548023
178, 1, 0, 1, 0, 7.02955e-19, 97, 0.544944
179, 0, 0, 1, 0, 5.62364e-19, 97, 0.541899
180, 0, 0, 0, 0, 4.49891e-19, 97, 0.538889
181, 1, 0, 0, 0, 3.59913e-19, 97, 0.535912
182, 0, 1, 1, 0, 2.8793e-19, 98, 0.538462
183, 0, 0, 1, 0, 2.30344e-19, 98, 0.535519
184, 0, 0, 1, 0, 1.84276e-19, 98, 0.532609
185, 0, 0, 0, 0, 1.4742e-19, 98, 0.52973
186, 0, 1, 1, 0, 1.17936e-19, 99, 0.532258
187, 0, 0, 1, 0, 9.43491e-20, 99, 0.529412
188, 0, 0, 1, 0, 7.54792e-20, 99, 0.526596
189, 0, 0, 0, 0, 6.03834e-20, 99, 0.52381
190, 0, 1, 1, 0, 4.83067e-20, 100, 0.526316
191, 1, 1, 0, 0, 3.86454e-20, 101, 0.528796
192, 0, 1, 1, 0, 3.09163e-20, 102, 0.53125
193, 1, 1, 0, 0, 2.4733e-20, 103, 0.533679
194, 1, 0, 0, 0, 1.97864e-20, 103, 0.530928
195, 0, 1, 1, 0, 1.58291e-20, 104, 0.533333
196, 0, 0, 1, 0, 1.26633e-20, 104, 0.530612
197, 0, 0, 1, 0, 1.01307e-20, 104, 0.527919
198, 0, 0, 1, 0, 8.10452e-21, 104, 0.525253
199, 0, 0, 0, 0, 6.48362e-21, 104, 0.522613
200, 0, 1, 0, 0, 5.18689e-21, 105, 0.525
201, 0, 1, 1, 0, 4.14952e-21, 106, 0.527363
202, 1, 1, 0, 0, 3.31961e-21, 107, 0.529703
203, 0, 1, 1, 0, 2.65569e-21, 108, 0.53202
204, 0, 0, 0, 0, 2.12455e-21, 108, 0.529412
205, 0, 1, 1, 0, 1.69964e-21, 109, 0.531707
206, 1, 1, 0, 0, 1.35971e-21, 110, 0.533981
207, 0, 1, 1, 0, 1.08777e-21, 111, 0.536232
208, 1, 1, 0, 0, 8.70216e-22, 112, 0.538462
209, 1, 0, 0, 0, 6.96173e-22, 112, 0.535885
210, 1, 0, 0, 0, 5.56939e-22, 112, 0.533333
211, 0, 1, 1, 0, 4.45551e-22, 113, 0.535545
212, 0, 0, 0, 0, 3.56441e-22, 113, 0.533019
213, 0, 1, 0, 0, 2.85153e-22, 114, 0.535211
214, 1, 0, 1, 0, 2.28122e-22, 114, 0.53271
215, 1, 1, 0, 0, 1.82498e-22, 115, 0.534884
216, 1, 0, 1, 0, 1.45998e-22, 115, 0.532407
217, 0, 0, 0, 0, 1.16798e-22, 115, 0.529954
218, 1, 0, 0, 0, 9.34388e-23, 115, 0.527523
219, 1, 0, 0, 0, 7.4751e-23, 115, 0.525114
220, 0, 1, 1, 0, 5.98008e-23, 116, 0.527273
221, 0, 0, 0, 0, 4.78407e-23, 116, 0.524887
222, 1, 0, 0, 0, 3.82725e-23, 116, 0.522523
223, 0, 1, 0, 0, 3.0618e-23, 117, 0.524664
224, 0, 1, 1, 0, 2.44944e-23, 118, 0.526786
225, 1, 1, 0, 0, 1.95955e-23, 119, 0.528889
226, 1, 0, 0, 0, 1.56764e-23, 119, 0.526549
227, 0, 1, 0, 0, 1.25411e-23, 120, 0.528634
228, 0, 1, 0, 0, 1.00329e-23, 121, 0.530702
229, 0, 1, 0, 0, 8.02633e-24, 122, 0.532751
230, 0, 1, 0, 0, 6.42106e-24, 123, 0.534783
231, 1, 0, 0, 0, 5.13685e-24, 123, 0.532468
232, 0, 1, 0, 0, 4.10948e-24, 124, 0.534483
233, 0, 1, 1, 0, 3.28758e-24, 125, 0.536481
234, 1, 1, 0, 0, 2.63007e-24, 126, 0.538462
235, 0, 1, 1, 0, 2.10405e-24, 127, 0.540426
236, 0, 0, 1, 0, 1.68324e-24, 127, 0.538136
237, 0, 0, 1, 0, 1.34659e-24, 127, 0.535865
238, 0, 0, 0, 0, 1.07728e-24, 127, 0.533613
239, 1, 0, 1, 0, 8.61821e-25, 127, 0.531381
240, 0, 0, 0, 0, 6.89457e-25, 127, 0.529167
241, 1, 0, 0, 0, 5.51565e-25, 127, 0.526971
242, 0, 1, 1, 0, 4.41252e-25, 128, 0.528926
243, 0, 0, 0, 0, 3.53002e-25, 128, 0.526749
244, 0, 1, 1, 0, 2.82401e-25, 129, 0.528689
245, 0, 0, 0, 0, 2.25921e-25, 129, 0.526531
246, 0, 1, 1, 0, 1.80737e-25, 130, 0.528455
247, 0, 0, 0, 0, 1.4459e-25, 130, 0.526316
248, 1, 0, 1, 0, 1.15672e-25, 130, 0.524194
249, 1, 1, 0, 0, 9.25373e-26, 131, 0.526104
250, 1, 0, 0, 0, 7.40298e-26, 131, 0.524
251, 1, 0, 0, 0, 5.92239e-26, 131, 0.521912
252, 0, 1, 1, 0, 4.73791e-26, 132, 0.52381
253, 1, 1, 0, 0, 3.79033e-26, 133, 0.525692
254, 0, 1, 1, 0, 3.03226e-26, 134, 0.527559
255, 0, 0, 1, 0, 2.42581e-26, 134, 0.52549
256, 1, 1, 0, 0, 1.94065e-26, 135, 0.527344
257, 1, 0, 1, 0, 1.55252e-26, 135, 0.525292
258, 0, 0, 0, 0, 1.24201e-26, 135, 0.523256
259, 0, 1, 0, 0, 9.93612e-27, 136, 0.525097
260, 0, 1, 0, 0, 7.94889e-27, 137, 0.526923
261, 1, 0, 1, 0, 6.35911e-27, 137, 0.524904
262, 1, 1, 0, 0, 5.08729e-27, 138, 0.526718
263, 0, 1, 0, 0, 4.06983e-27, 139, 0.528517
264, 1, 0, 0, 0, 3.25587e-27, 139, 0.526515
265, 1, 0, 0, 0, 2.60469e-27, 139, 0.524528
266, 0, 1, 1, 0, 2.08375e-27, 140, 0.526316
267, 0, 0, 0, 0, 1.667e-27, 140, 0.524345
268, 0, 1, 1, 0, 1.3336e-27, 141, 0.526119
269, 1, 1, 0, 0, 1.06688e-27, 142, 0.527881
270, 0, 1, 0, 0, 8.53506e-28, 143, 0.52963
271, 0, 1, 0, 0, 6.82805e-28, 144, 0.531365
272, 0, 1, 1, 0, 5.46244e-28, 145, 0.533088
273, 0, 0, 1, 0, 4.36995e-28, 145, 0.531136
274, 1, 1, 0, 0, 3.49596e-28, 146, 0.532847
275, 0, 1, 0, 0, 2.79677e-28, 147, 0.534545
276, 0, 1, 0, 0, 2.23741e-28, 148, 0.536232
277, 1, 0, 0, 0, 1.78993e-28, 148, 0.534296
278, 1, 0, 0, 0, 1.43195e-28, 148, 0.532374
279, 0, 1, 0, 0, 1.14556e-28, 149, 0.53405
280, 0, 1, 0, 0, 9.16445e-29, 150, 0.535714
281, 0, 1, 0, 0, 7.33156e-29, 151, 0.537367
282, 0, 1, 1, 0, 5.86525e-29, 152, 0.539007
283, 0, 0, 1, 0, 4.6922e-29, 152, 0.537102
284, 0, 0, 0, 0, 3.75376e-29, 152, 0.535211
285, 0, 1, 0, 0, 3.00301e-29, 153, 0.536842
286, 1, 0, 0, 0, 2.40241e-29, 153, 0.534965
287, 1, 0, 0, 0, 1.92192e-29, 153, 0.533101
288, 0, 1, 1, 0, 1.53754e-29, 154, 0.534722
289, 0, 0, 1, 0, 1.23003e-29, 154, 0.532872
290, 0, 0, 0, 0, 9.84025e-30, 154, 0.531034
291, 1, 0, 1, 0, 7.8722e-30, 154, 0.52921
292, 0, 0, 1, 0, 6.29776e-30, 154, 0.527397
293, 0, 0, 0, 0, 5.03821e-30, 154, 0.525597
294, 1, 0, 0, 0, 4.03057e-30, 154, 0.52381
295, 0, 1, 0, 0, 3.22445e-30, 155, 0.525424
296, 0, 1, 0, 0, 2.57956e-30, 156, 0.527027
297, 1, 0, 0, 0, 2.06365e-30, 156, 0.525253
298, 0, 1, 0, 0, 1.65092e-30, 157, 0.526846
299, 0, 1, 1, 0, 1.32074e-30, 158, 0.528428
300, 0, 0, 1, 0, 1.05659e-30, 158, 0.526667
301, 0, 0, 0, 0, 8.45271e-31, 158, 0.524917
302, 0, 1, 1, 0, 6.76217e-31, 159, 0.52649
303, 1, 1, 0, 0, 5.40974e-31, 160, 0.528053
304, 0, 1, 0, 0, 4.32779e-31, 161, 0.529605
305, 0, 1, 0, 0, 3.46223e-31, 162, 0.531148
306, 0, 1, 1, 0, 2.76978e-31, 163, 0.53268
307, 0, 0, 0, 0, 2.21583e-31, 163, 0.530945
308, 1, 0, 1, 0, 1.77266e-31, 163, 0.529221
309, 0, 0, 1, 0, 1.41813e-31, 163, 0.527508
310, 0, 0, 0, 0, 1.1345e-31, 163, 0.525806
311, 1, 0, 0, 0, 9.07603e-32, 163, 0.524116
312, 1, 0, 0, 0, 7.26082e-32, 163, 0.522436
313, 0, 1, 0, 0, 5.80866e-32, 164, 0.523962
314, 0, 1, 0, 0, 4.64693e-32, 165, 0.525478
315, 1, 0, 0, 0, 3.71754e-32, 165, 0.52381
316, 1, 0, 0, 0, 2.97403e-32, 165, 0.522152
317, 1, 0, 1, 0, 2.37923e-32, 165, 0.520505
318, 0, 0, 1, 0, 1.90338e-32, 165, 0.518868
319, 1, 1, 0, 0, 1.52271e-32, 166, 0.520376
320, 0, 1, 0, 0, 1.21816e-32, 167, 0.521875
321, 0, 1, 0, 0, 9.74531e-33, 168, 0.523364
322, 0, 1, 1, 0, 7.79625e-33, 169, 0.524845
323, 1, 1, 0, 0, 6.237e-33, 170, 0.526316
324, 1, 0, 0, 0, 4.9896e-33, 170, 0.524691
325, 0, 1, 1, 0, 3.99168e-33, 171, 0.526154
326, 1, 1, 0, 0, 3.19334e-33, 172, 0.527607
327, 1, 0, 0, 0, 2.55468e-33, 172, 0.525994
328, 1, 0, 0, 0, 2.04374e-33, 172, 0.52439
329, 0, 1, 0, 0, 1.63499e-33, 173, 0.525836
330, 0, 1, 0, 0, 1.30799e-33, 174, 0.527273
331, 0, 1, 1, 0, 1.0464e-33, 175, 0.528701
332, 0, 0, 0, 0, 8.37116e-34, 175, 0.527108
333, 0, 1, 1, 0, 6.69693e-34, 176, 0.528529
334, 0, 0, 1, 0, 5.35754e-34, 176, 0.526946
335, 1, 1, 0, 0, 4.28603e-34, 177, 0.528358
336, 0, 1, 1, 0, 3.42883e-34, 178, 0.529762
337, 0, 0, 0, 0, 2.74306e-34, 178, 0.52819
338, 0, 1, 1, 0, 2.19445e-34, 179, 0.529586
339, 1, 1, 1, 0, 1.75556e-34, 180, 0.530973
340, 0, 0, 0, 0, 1.40445e-34, 180, 0.529412
341, 1, 0, 1, 0, 1.12356e-34, 180, 0.527859
342, 0, 0, 1, 0, 8.98847e-35, 180, 0.526316
343, 0, 0, 1, 0, 7.19077e-35, 180, 0.524781
344, 0, 0, 1, 0, 5.75262e-35, 180, 0.523256
345, 0, 0, 1, 0, 4.60209e-35, 180, 0.521739
346, 0, 0, 1, 0, 3.68168e-35, 180, 0.520231
347, 1, 1, 0, 0, 2.94534e-35, 181, 0.521614
348, 0, 1, 1, 0, 2.35627e-35, 182, 0.522989
349, 1, 1, 0, 0, 1.88502e-35, 183, 0.524355
350, 0, 1, 0, 0, 1.50801e-35, 184, 0.525714
351, 1, 0, 1, 0, 1.20641e-35, 184, 0.524217
352, 0, 0, 1, 0, 9.65129e-36, 184, 0.522727
353, 0, 0, 0, 0, 7.72103e-36, 184, 0.521246
354, 1, 0, 0, 0, 6.17683e-36, 184, 0.519774
355, 0, 1, 1, 0, 4.94146e-36, 185, 0.521127
356, 0, 0, 1, 0, 3.95317e-36, 185, 0.519663
357, 0, 0, 1, 0, 3.16254e-36, 185, 0.518207
358, 1, 1, 0, 0, 2.53003e-36, 186, 0.519553
359, 0, 1, 0, 0, 2.02402e-36, 187, 0.520891
360, 0, 1, 1, 0, 1.61922e-36, 188, 0.522222
361, 1, 1, 0, 0, 1.29537e-36, 189, 0.523546
362, 0, 1, 1, 0, 1.0363e-36, 190, 0.524862
363, 0, 0, 0, 0, 8.2904e-37, 190, 0.523416
364, 0, 1, 0, 0, 6.63232e-37, 191, 0.524725
365, 0, 1, 1, 0, 5.30585e-37, 192, 0.526027
366, 1, 1, 1, 0, 4.24468e-37, 193, 0.527322
